,ResponseId,Statement,Statement_type,Veracity,Time_to_respond,shareStatus,Vaccination,Social,Economics,Concern_covid,Check_covid,CRT_score,Gender
21850,R_3KMwHcpdnp3atTY,AI01,1,1,7.0725,0,1,2,2,95,5,1,Female
21851,R_3KMwHcpdnp3atTY,AI02,1,3,7.4095,0,1,2,2,95,5,1,Female
21852,R_3KMwHcpdnp3atTY,AI03,1,1,6.4375,0,1,2,2,95,5,1,Female
21853,R_3KMwHcpdnp3atTY,AI04,1,1,11.1305,0,1,2,2,95,5,1,Female
21854,R_3KMwHcpdnp3atTY,AI05,1,1,9.4445,0,1,2,2,95,5,1,Female
21855,R_3KMwHcpdnp3atTY,AI06,1,1,5.99,0,1,2,2,95,5,1,Female
21856,R_3KMwHcpdnp3atTY,AI07,1,3,6.3135,0,1,2,2,95,5,1,Female
21857,R_3KMwHcpdnp3atTY,AI08,1,1,7.2495,0,1,2,2,95,5,1,Female
21858,R_3KMwHcpdnp3atTY,AI09,1,1,4.976,0,1,2,2,95,5,1,Female
21859,R_3KMwHcpdnp3atTY,AI10,1,3,6.866,0,1,2,2,95,5,1,Female
21860,R_Y9UlRq5MbTXSO3v,Hum01,0,4,2.5425,1,1,1,1,100,5,2,Female
21861,R_Y9UlRq5MbTXSO3v,Hum02,0,5,3.387,1,1,1,1,100,5,2,Female
21862,R_Y9UlRq5MbTXSO3v,Hum03,0,5,5.597,1,1,1,1,100,5,2,Female
21863,R_Y9UlRq5MbTXSO3v,Hum04,0,5,5.2965,1,1,1,1,100,5,2,Female
21864,R_Y9UlRq5MbTXSO3v,Hum05,0,5,2.7895,1,1,1,1,100,5,2,Female
21865,R_Y9UlRq5MbTXSO3v,Hum06,0,4,2.487,1,1,1,1,100,5,2,Female
21866,R_Y9UlRq5MbTXSO3v,Hum07,0,4,2.5295,1,1,1,1,100,5,2,Female
21867,R_Y9UlRq5MbTXSO3v,Hum08,0,4,2.854,1,1,1,1,100,5,2,Female
21868,R_Y9UlRq5MbTXSO3v,Hum09,0,4,3.9055,1,1,1,1,100,5,2,Female
21869,R_Y9UlRq5MbTXSO3v,Hum10,0,5,2.914,1,1,1,1,100,5,2,Female
21870,R_Y9UlRq5MbTXSO3v,AI01,1,5,2.7765,1,1,1,1,100,5,2,Female
21871,R_Y9UlRq5MbTXSO3v,AI02,1,5,3.907,1,1,1,1,100,5,2,Female
21872,R_Y9UlRq5MbTXSO3v,AI03,1,5,2.4935,1,1,1,1,100,5,2,Female
21873,R_Y9UlRq5MbTXSO3v,AI04,1,5,2.561,1,1,1,1,100,5,2,Female
21874,R_Y9UlRq5MbTXSO3v,AI05,1,4,2.4835,1,1,1,1,100,5,2,Female
21875,R_Y9UlRq5MbTXSO3v,AI06,1,5,4.116,1,1,1,1,100,5,2,Female
21876,R_Y9UlRq5MbTXSO3v,AI07,1,5,3.857,1,1,1,1,100,5,2,Female
21877,R_Y9UlRq5MbTXSO3v,AI08,1,4,2.967,1,1,1,1,100,5,2,Female
21878,R_Y9UlRq5MbTXSO3v,AI09,1,5,2.502,1,1,1,1,100,5,2,Female
21879,R_Y9UlRq5MbTXSO3v,AI10,1,5,2.404,1,1,1,1,100,5,2,Female
21880,R_3J8CTiUNCeD4PST,Hum01,0,4,14.988,2,1,2,4,100,5,1,Female
21881,R_3J8CTiUNCeD4PST,Hum02,0,1,16.6,0,1,2,4,100,5,1,Female
21882,R_3J8CTiUNCeD4PST,Hum03,0,1,5.6715,0,1,2,4,100,5,1,Female
21883,R_3J8CTiUNCeD4PST,Hum04,0,1,12.3455,0,1,2,4,100,5,1,Female
21884,R_3J8CTiUNCeD4PST,Hum05,0,1,5.0175,0,1,2,4,100,5,1,Female
21885,R_3J8CTiUNCeD4PST,Hum06,0,2,10.0235,2,1,2,4,100,5,1,Female
21886,R_3J8CTiUNCeD4PST,Hum07,0,2,10.477,0,1,2,4,100,5,1,Female
21887,R_3J8CTiUNCeD4PST,Hum08,0,4,7.4505,2,1,2,4,100,5,1,Female
21888,R_3J8CTiUNCeD4PST,Hum09,0,1,9.0625,0,1,2,4,100,5,1,Female
21889,R_3J8CTiUNCeD4PST,Hum10,0,2,9.039,0,1,2,4,100,5,1,Female
21890,R_3J8CTiUNCeD4PST,AI01,1,4,11.747,2,1,2,4,100,5,1,Female
21891,R_3J8CTiUNCeD4PST,AI02,1,3,11.6155,2,1,2,4,100,5,1,Female
21892,R_3J8CTiUNCeD4PST,AI03,1,2,14.2875,2,1,2,4,100,5,1,Female
21893,R_3J8CTiUNCeD4PST,AI04,1,1,6.778,0,1,2,4,100,5,1,Female
21894,R_3J8CTiUNCeD4PST,AI05,1,1,4.9295,0,1,2,4,100,5,1,Female
21895,R_3J8CTiUNCeD4PST,AI06,1,1,8.8805,0,1,2,4,100,5,1,Female
21896,R_3J8CTiUNCeD4PST,AI07,1,1,8.485,0,1,2,4,100,5,1,Female
21897,R_3J8CTiUNCeD4PST,AI08,1,1,4.65,0,1,2,4,100,5,1,Female
21898,R_3J8CTiUNCeD4PST,AI09,1,1,4.708,0,1,2,4,100,5,1,Female
21899,R_3J8CTiUNCeD4PST,AI10,1,3,7.455,2,1,2,4,100,5,1,Female
21900,R_1kZyRYVbYgZVaMJ,Hum01,0,5,2.525,1,1,1,1,96,5,1,Male
21901,R_1kZyRYVbYgZVaMJ,Hum02,0,5,2.923,1,1,1,1,96,5,1,Male
21902,R_1kZyRYVbYgZVaMJ,Hum03,0,5,2.347,1,1,1,1,96,5,1,Male
21903,R_1kZyRYVbYgZVaMJ,Hum04,0,5,2.3555,2,1,1,1,96,5,1,Male
21904,R_1kZyRYVbYgZVaMJ,Hum05,0,5,3.5295,1,1,1,1,96,5,1,Male
21905,R_1kZyRYVbYgZVaMJ,Hum06,0,5,2.4495,1,1,1,1,96,5,1,Male
21906,R_1kZyRYVbYgZVaMJ,Hum07,0,5,3.034,1,1,1,1,96,5,1,Male
21907,R_1kZyRYVbYgZVaMJ,Hum08,0,5,2.3415,1,1,1,1,96,5,1,Male
21908,R_1kZyRYVbYgZVaMJ,Hum09,0,5,2.3595,1,1,1,1,96,5,1,Male
21909,R_1kZyRYVbYgZVaMJ,Hum10,0,5,2.283,1,1,1,1,96,5,1,Male
21910,R_1kZyRYVbYgZVaMJ,AI01,1,5,2.313,1,1,1,1,96,5,1,Male
21911,R_1kZyRYVbYgZVaMJ,AI02,1,5,2.803,1,1,1,1,96,5,1,Male
21912,R_1kZyRYVbYgZVaMJ,AI03,1,5,2.3545,1,1,1,1,96,5,1,Male
21913,R_1kZyRYVbYgZVaMJ,AI04,1,5,9.289,1,1,1,1,96,5,1,Male
21914,R_1kZyRYVbYgZVaMJ,AI05,1,5,2.4125,1,1,1,1,96,5,1,Male
21915,R_1kZyRYVbYgZVaMJ,AI06,1,5,2.413,1,1,1,1,96,5,1,Male
21916,R_1kZyRYVbYgZVaMJ,AI07,1,5,2.648,1,1,1,1,96,5,1,Male
21917,R_1kZyRYVbYgZVaMJ,AI08,1,5,2.729,1,1,1,1,96,5,1,Male
21918,R_1kZyRYVbYgZVaMJ,AI09,1,5,2.463,1,1,1,1,96,5,1,Male
21919,R_1kZyRYVbYgZVaMJ,AI10,1,5,2.4465,1,1,1,1,96,5,1,Male
21920,R_3EBeW5LDNOplHl9,Hum01,0,1,6.388,0,1,1,2,83,3,2,Female
21921,R_3EBeW5LDNOplHl9,Hum02,0,1,8.6505,0,1,1,2,83,3,2,Female
21922,R_3EBeW5LDNOplHl9,Hum03,0,3,5.5815,0,1,1,2,83,3,2,Female
21923,R_3EBeW5LDNOplHl9,Hum04,0,1,3.765,0,1,1,2,83,3,2,Female
21924,R_3EBeW5LDNOplHl9,Hum05,0,1,4.222,0,1,1,2,83,3,2,Female
21925,R_3EBeW5LDNOplHl9,Hum06,0,1,4.103,0,1,1,2,83,3,2,Female
21926,R_3EBeW5LDNOplHl9,Hum07,0,1,5.582,0,1,1,2,83,3,2,Female
21927,R_3EBeW5LDNOplHl9,Hum08,0,3,6.811,0,1,1,2,83,3,2,Female
21928,R_3EBeW5LDNOplHl9,Hum09,0,1,4.4275,0,1,1,2,83,3,2,Female
21929,R_3EBeW5LDNOplHl9,Hum10,0,3,7.301,0,1,1,2,83,3,2,Female
21930,R_3EBeW5LDNOplHl9,AI01,1,1,5.2115,0,1,1,2,83,3,2,Female
21931,R_3EBeW5LDNOplHl9,AI02,1,1,3.0915,0,1,1,2,83,3,2,Female
21932,R_3EBeW5LDNOplHl9,AI03,1,1,3.6215,0,1,1,2,83,3,2,Female
21933,R_3EBeW5LDNOplHl9,AI04,1,1,19.2005,0,1,1,2,83,3,2,Female
21934,R_3EBeW5LDNOplHl9,AI05,1,1,3.83,0,1,1,2,83,3,2,Female
21935,R_3EBeW5LDNOplHl9,AI06,1,3,6.147,0,1,1,2,83,3,2,Female
21936,R_3EBeW5LDNOplHl9,AI07,1,1,3.225,0,1,1,2,83,3,2,Female
21937,R_3EBeW5LDNOplHl9,AI08,1,1,4.3005,0,1,1,2,83,3,2,Female
21938,R_3EBeW5LDNOplHl9,AI09,1,1,3.2535,0,1,1,2,83,3,2,Female
21939,R_3EBeW5LDNOplHl9,AI10,1,1,25.0695,0,1,1,2,83,3,2,Female
21940,R_1LZ0a5gg0i3V4pm,Hum01,0,1,8.419,0,1,3,3,79,5,1,Female
21941,R_1LZ0a5gg0i3V4pm,Hum02,0,2,14.131,2,1,3,3,79,5,1,Female
21942,R_1LZ0a5gg0i3V4pm,Hum03,0,2,11.172,0,1,3,3,79,5,1,Female
21943,R_1LZ0a5gg0i3V4pm,Hum04,0,1,7.8125,0,1,3,3,79,5,1,Female
21944,R_1LZ0a5gg0i3V4pm,Hum05,0,1,5.945,0,1,3,3,79,5,1,Female
21945,R_1LZ0a5gg0i3V4pm,Hum06,0,1,9.0605,0,1,3,3,79,5,1,Female
21946,R_1LZ0a5gg0i3V4pm,Hum07,0,2,13.978,0,1,3,3,79,5,1,Female
21947,R_1LZ0a5gg0i3V4pm,Hum08,0,1,10.4975,0,1,3,3,79,5,1,Female
21948,R_1LZ0a5gg0i3V4pm,Hum09,0,1,12.901,0,1,3,3,79,5,1,Female
21949,R_1LZ0a5gg0i3V4pm,Hum10,0,3,12.6555,2,1,3,3,79,5,1,Female
21950,R_1LZ0a5gg0i3V4pm,AI01,1,2,16.3335,0,1,3,3,79,5,1,Female
21951,R_1LZ0a5gg0i3V4pm,AI02,1,3,14.521,0,1,3,3,79,5,1,Female
21952,R_1LZ0a5gg0i3V4pm,AI03,1,2,9.211,0,1,3,3,79,5,1,Female
21953,R_1LZ0a5gg0i3V4pm,AI04,1,1,5.944,0,1,3,3,79,5,1,Female
21954,R_1LZ0a5gg0i3V4pm,AI05,1,1,9.8505,0,1,3,3,79,5,1,Female
21955,R_1LZ0a5gg0i3V4pm,AI06,1,3,6.291,0,1,3,3,79,5,1,Female
21956,R_1LZ0a5gg0i3V4pm,AI07,1,1,5.7845,0,1,3,3,79,5,1,Female
21957,R_1LZ0a5gg0i3V4pm,AI08,1,1,5.9865,0,1,3,3,79,5,1,Female
21958,R_1LZ0a5gg0i3V4pm,AI09,1,1,9.8825,0,1,3,3,79,5,1,Female
21959,R_1LZ0a5gg0i3V4pm,AI10,1,1,6.42,0,1,3,3,79,5,1,Female
21960,R_2TXLR2FhaJmHDrF,Hum01,0,1,3.2365,0,1,3,3,40,4,2,Female
21961,R_2TXLR2FhaJmHDrF,Hum02,0,5,4.49,1,1,3,3,40,4,2,Female
21962,R_2TXLR2FhaJmHDrF,Hum03,0,4,11.8675,1,1,3,3,40,4,2,Female
21963,R_2TXLR2FhaJmHDrF,Hum04,0,2,2.91,2,1,3,3,40,4,2,Female
21964,R_2TXLR2FhaJmHDrF,Hum05,0,3,17.79,0,1,3,3,40,4,2,Female
21965,R_2TXLR2FhaJmHDrF,Hum06,0,4,3.724,1,1,3,3,40,4,2,Female
21966,R_2TXLR2FhaJmHDrF,Hum07,0,5,3.1,1,1,3,3,40,4,2,Female
21967,R_2TXLR2FhaJmHDrF,Hum08,0,4,8.585,0,1,3,3,40,4,2,Female
21968,R_2TXLR2FhaJmHDrF,Hum09,0,3,10.054,1,1,3,3,40,4,2,Female
21969,R_2TXLR2FhaJmHDrF,Hum10,0,4,7.9205,1,1,3,3,40,4,2,Female
21970,R_2TXLR2FhaJmHDrF,AI01,1,4,2.923,1,1,3,3,40,4,2,Female
21971,R_2TXLR2FhaJmHDrF,AI02,1,5,20.525,1,1,3,3,40,4,2,Female
21972,R_2TXLR2FhaJmHDrF,AI03,1,4,4.1195,1,1,3,3,40,4,2,Female
21973,R_2TXLR2FhaJmHDrF,AI04,1,2,4.5425,0,1,3,3,40,4,2,Female
21974,R_2TXLR2FhaJmHDrF,AI05,1,2,8.3655,1,1,3,3,40,4,2,Female
21975,R_2TXLR2FhaJmHDrF,AI06,1,4,2.924,1,1,3,3,40,4,2,Female
21976,R_2TXLR2FhaJmHDrF,AI07,1,1,2.691,0,1,3,3,40,4,2,Female
21977,R_2TXLR2FhaJmHDrF,AI08,1,2,3.4455,1,1,3,3,40,4,2,Female
21978,R_2TXLR2FhaJmHDrF,AI09,1,3,2.578,0,1,3,3,40,4,2,Female
21979,R_2TXLR2FhaJmHDrF,AI10,1,1,4.017,2,1,3,3,40,4,2,Female
21980,R_9FF6G1HdKySsq7D,Hum01,0,1,4.4435,0,1,3,3,31,3,0,Female
21981,R_9FF6G1HdKySsq7D,Hum02,0,3,6.261,0,1,3,3,31,3,0,Female
21982,R_9FF6G1HdKySsq7D,Hum03,0,2,5.582,0,1,3,3,31,3,0,Female
21983,R_9FF6G1HdKySsq7D,Hum04,0,3,5.8375,0,1,3,3,31,3,0,Female
21984,R_9FF6G1HdKySsq7D,Hum05,0,1,4.844,0,1,3,3,31,3,0,Female
21985,R_9FF6G1HdKySsq7D,Hum06,0,2,5.538,0,1,3,3,31,3,0,Female
21986,R_9FF6G1HdKySsq7D,Hum07,0,1,5.118,0,1,3,3,31,3,0,Female
21987,R_9FF6G1HdKySsq7D,Hum08,0,3,4.4,0,1,3,3,31,3,0,Female
21988,R_9FF6G1HdKySsq7D,Hum09,0,1,5.681,0,1,3,3,31,3,0,Female
21989,R_9FF6G1HdKySsq7D,Hum10,0,3,6.2015,0,1,3,3,31,3,0,Female
21990,R_9FF6G1HdKySsq7D,AI01,1,2,4.702,0,1,3,3,31,3,0,Female
21991,R_9FF6G1HdKySsq7D,AI02,1,1,3.581,0,1,3,3,31,3,0,Female
21992,R_9FF6G1HdKySsq7D,AI03,1,2,4.326,0,1,3,3,31,3,0,Female
21993,R_9FF6G1HdKySsq7D,AI04,1,2,8.9015,0,1,3,3,31,3,0,Female
21994,R_9FF6G1HdKySsq7D,AI05,1,1,4.873,0,1,3,3,31,3,0,Female
21995,R_9FF6G1HdKySsq7D,AI06,1,2,9.2745,0,1,3,3,31,3,0,Female
21996,R_9FF6G1HdKySsq7D,AI07,1,2,8.026,0,1,3,3,31,3,0,Female
21997,R_9FF6G1HdKySsq7D,AI08,1,1,4.7295,0,1,3,3,31,3,0,Female
21998,R_9FF6G1HdKySsq7D,AI09,1,1,3.7975,0,1,3,3,31,3,0,Female
21999,R_9FF6G1HdKySsq7D,AI10,1,4,6.0035,0,1,3,3,31,3,0,Female
22000,R_26475x204HKRhce,Hum01,0,3,2.4,0,0,3,3,49,3,1,Male
22001,R_26475x204HKRhce,Hum02,0,3,3.1505,0,0,3,3,49,3,1,Male
22002,R_26475x204HKRhce,Hum03,0,3,2.7505,0,0,3,3,49,3,1,Male
22003,R_26475x204HKRhce,Hum04,0,3,2.401,0,0,3,3,49,3,1,Male
22004,R_26475x204HKRhce,Hum05,0,3,3.28,0,0,3,3,49,3,1,Male
22005,R_26475x204HKRhce,Hum06,0,3,4.6,0,0,3,3,49,3,1,Male
22006,R_26475x204HKRhce,Hum07,0,3,6.5355,0,0,3,3,49,3,1,Male
22007,R_26475x204HKRhce,Hum08,0,3,6.142,0,0,3,3,49,3,1,Male
22008,R_26475x204HKRhce,Hum09,0,3,3.191,0,0,3,3,49,3,1,Male
22009,R_26475x204HKRhce,Hum10,0,3,3.099,0,0,3,3,49,3,1,Male
22010,R_26475x204HKRhce,AI01,1,3,2.4005,0,0,3,3,49,3,1,Male
22011,R_26475x204HKRhce,AI02,1,3,2.6005,0,0,3,3,49,3,1,Male
22012,R_26475x204HKRhce,AI03,1,3,2.791,0,0,3,3,49,3,1,Male
22013,R_26475x204HKRhce,AI04,1,3,2.592,0,0,3,3,49,3,1,Male
22014,R_26475x204HKRhce,AI05,1,3,3.425,0,0,3,3,49,3,1,Male
22015,R_26475x204HKRhce,AI06,1,3,4.95,0,0,3,3,49,3,1,Male
22016,R_26475x204HKRhce,AI07,1,3,2.434,0,0,3,3,49,3,1,Male
22017,R_26475x204HKRhce,AI08,1,3,3.0005,0,0,3,3,49,3,1,Male
22018,R_26475x204HKRhce,AI09,1,3,2.335,0,0,3,3,49,3,1,Male
22019,R_26475x204HKRhce,AI10,1,3,2.4115,0,0,3,3,49,3,1,Male
22020,R_3qHWKbi7h2TjAG6,Hum01,0,3,4.797,0,0,4,4,28,3,1,Female
22021,R_3qHWKbi7h2TjAG6,Hum02,0,2,11.4,2,0,4,4,28,3,1,Female
22022,R_3qHWKbi7h2TjAG6,Hum03,0,3,11.5825,0,0,4,4,28,3,1,Female
22023,R_3qHWKbi7h2TjAG6,Hum04,0,3,5.8125,0,0,4,4,28,3,1,Female
22024,R_3qHWKbi7h2TjAG6,Hum05,0,2,6.2005,0,0,4,4,28,3,1,Female
22025,R_3qHWKbi7h2TjAG6,Hum06,0,2,6.409,2,0,4,4,28,3,1,Female
22026,R_3qHWKbi7h2TjAG6,Hum07,0,4,14.832,1,0,4,4,28,3,1,Female
22027,R_3qHWKbi7h2TjAG6,Hum08,0,4,10.948,2,0,4,4,28,3,1,Female
22028,R_3qHWKbi7h2TjAG6,Hum09,0,3,3.7835,0,0,4,4,28,3,1,Female
22029,R_3qHWKbi7h2TjAG6,Hum10,0,2,6.038,0,0,4,4,28,3,1,Female
22030,R_3qHWKbi7h2TjAG6,AI01,1,3,3.9855,0,0,4,4,28,3,1,Female
22031,R_3qHWKbi7h2TjAG6,AI02,1,4,5.964,1,0,4,4,28,3,1,Female
22032,R_3qHWKbi7h2TjAG6,AI03,1,2,6.6935,0,0,4,4,28,3,1,Female
22033,R_3qHWKbi7h2TjAG6,AI04,1,3,3.747,0,0,4,4,28,3,1,Female
22034,R_3qHWKbi7h2TjAG6,AI05,1,2,4.9965,0,0,4,4,28,3,1,Female
22035,R_3qHWKbi7h2TjAG6,AI06,1,3,11.685,0,0,4,4,28,3,1,Female
22036,R_3qHWKbi7h2TjAG6,AI07,1,2,5.124,0,0,4,4,28,3,1,Female
22037,R_3qHWKbi7h2TjAG6,AI08,1,3,7.2545,2,0,4,4,28,3,1,Female
22038,R_3qHWKbi7h2TjAG6,AI09,1,1,11.2155,0,0,4,4,28,3,1,Female
22039,R_3qHWKbi7h2TjAG6,AI10,1,2,9.9365,0,0,4,4,28,3,1,Female
22040,R_55DdMjBHzcdFXu9,Hum01,0,1,7.113,0,1,3,4,70,3,0,Female
22041,R_55DdMjBHzcdFXu9,Hum02,0,3,9.991,0,1,3,4,70,3,0,Female
22042,R_55DdMjBHzcdFXu9,Hum03,0,1,16.68,0,1,3,4,70,3,0,Female
22043,R_55DdMjBHzcdFXu9,Hum04,0,3,5.534,0,1,3,4,70,3,0,Female
22044,R_55DdMjBHzcdFXu9,Hum05,0,1,15.627,0,1,3,4,70,3,0,Female
22045,R_55DdMjBHzcdFXu9,Hum06,0,2,9.3405,0,1,3,4,70,3,0,Female
22046,R_55DdMjBHzcdFXu9,Hum07,0,2,6.0465,0,1,3,4,70,3,0,Female
22047,R_55DdMjBHzcdFXu9,Hum08,0,3,14.542,0,1,3,4,70,3,0,Female
22048,R_55DdMjBHzcdFXu9,Hum09,0,1,4.283,0,1,3,4,70,3,0,Female
22049,R_55DdMjBHzcdFXu9,Hum10,0,2,8.433,0,1,3,4,70,3,0,Female
22050,R_55DdMjBHzcdFXu9,AI01,1,1,4.6235,0,1,3,4,70,3,0,Female
22051,R_55DdMjBHzcdFXu9,AI02,1,1,3.5585,0,1,3,4,70,3,0,Female
22052,R_55DdMjBHzcdFXu9,AI03,1,1,6.2605,0,1,3,4,70,3,0,Female
22053,R_55DdMjBHzcdFXu9,AI04,1,1,5.353,0,1,3,4,70,3,0,Female
22054,R_55DdMjBHzcdFXu9,AI05,1,1,4.5505,0,1,3,4,70,3,0,Female
22055,R_55DdMjBHzcdFXu9,AI06,1,1,4.5005,0,1,3,4,70,3,0,Female
22056,R_55DdMjBHzcdFXu9,AI07,1,3,5.604,0,1,3,4,70,3,0,Female
22057,R_55DdMjBHzcdFXu9,AI08,1,1,5.5005,0,1,3,4,70,3,0,Female
22058,R_55DdMjBHzcdFXu9,AI09,1,1,7.373,0,1,3,4,70,3,0,Female
22059,R_55DdMjBHzcdFXu9,AI10,1,2,4.9575,0,1,3,4,70,3,0,Female
22060,R_3I0NDBlcvFeRwcJ,Hum01,0,1,6.619,0,1,4,4,89,4,0,Female
22061,R_3I0NDBlcvFeRwcJ,Hum02,0,4,11.6005,0,1,4,4,89,4,0,Female
22062,R_3I0NDBlcvFeRwcJ,Hum03,0,3,5.019,0,1,4,4,89,4,0,Female
22063,R_3I0NDBlcvFeRwcJ,Hum04,0,3,4.0655,0,1,4,4,89,4,0,Female
22064,R_3I0NDBlcvFeRwcJ,Hum05,0,1,8.4005,0,1,4,4,89,4,0,Female
22065,R_3I0NDBlcvFeRwcJ,Hum06,0,1,4.377,0,1,4,4,89,4,0,Female
22066,R_3I0NDBlcvFeRwcJ,Hum07,0,3,9.2425,0,1,4,4,89,4,0,Female
22067,R_3I0NDBlcvFeRwcJ,Hum08,0,4,5.633,0,1,4,4,89,4,0,Female
22068,R_3I0NDBlcvFeRwcJ,Hum09,0,1,6.889,0,1,4,4,89,4,0,Female
22069,R_3I0NDBlcvFeRwcJ,Hum10,0,4,11.724,0,1,4,4,89,4,0,Female
22070,R_3I0NDBlcvFeRwcJ,AI01,1,5,6.8755,0,1,4,4,89,4,0,Female
22071,R_3I0NDBlcvFeRwcJ,AI02,1,3,5.1735,0,1,4,4,89,4,0,Female
22072,R_3I0NDBlcvFeRwcJ,AI03,1,1,7.5125,0,1,4,4,89,4,0,Female
22073,R_3I0NDBlcvFeRwcJ,AI04,1,1,3.5805,0,1,4,4,89,4,0,Female
22074,R_3I0NDBlcvFeRwcJ,AI05,1,1,6.061,0,1,4,4,89,4,0,Female
22075,R_3I0NDBlcvFeRwcJ,AI06,1,1,4.2095,0,1,4,4,89,4,0,Female
22076,R_3I0NDBlcvFeRwcJ,AI07,1,3,3.458,0,1,4,4,89,4,0,Female
22077,R_3I0NDBlcvFeRwcJ,AI08,1,1,3.8435,0,1,4,4,89,4,0,Female
22078,R_3I0NDBlcvFeRwcJ,AI09,1,1,4.1105,0,1,4,4,89,4,0,Female
22079,R_3I0NDBlcvFeRwcJ,AI10,1,3,8.0215,0,1,4,4,89,4,0,Female
22080,R_3IadbKfwiZYudDn,Hum01,0,2,10.9405,0,1,3,4,74,4,5,Male
22081,R_3IadbKfwiZYudDn,Hum02,0,1,6.2535,0,1,3,4,74,4,5,Male
22082,R_3IadbKfwiZYudDn,Hum03,0,1,5.345,0,1,3,4,74,4,5,Male
22083,R_3IadbKfwiZYudDn,Hum04,0,1,4.448,0,1,3,4,74,4,5,Male
22084,R_3IadbKfwiZYudDn,Hum05,0,1,4.9355,0,1,3,4,74,4,5,Male
22085,R_3IadbKfwiZYudDn,Hum06,0,1,4.349,0,1,3,4,74,4,5,Male
22086,R_3IadbKfwiZYudDn,Hum07,0,1,4.576,0,1,3,4,74,4,5,Male
22087,R_3IadbKfwiZYudDn,Hum08,0,1,6.413,0,1,3,4,74,4,5,Male
22088,R_3IadbKfwiZYudDn,Hum09,0,1,4.7915,0,1,3,4,74,4,5,Male
22089,R_3IadbKfwiZYudDn,Hum10,0,2,6.0415,0,1,3,4,74,4,5,Male
22090,R_3IadbKfwiZYudDn,AI01,1,1,5.2085,0,1,3,4,74,4,5,Male
22091,R_3IadbKfwiZYudDn,AI02,1,1,4.7305,0,1,3,4,74,4,5,Male
22092,R_3IadbKfwiZYudDn,AI03,1,1,4.531,0,1,3,4,74,4,5,Male
22093,R_3IadbKfwiZYudDn,AI04,1,1,7.435,0,1,3,4,74,4,5,Male
22094,R_3IadbKfwiZYudDn,AI05,1,1,4.0005,0,1,3,4,74,4,5,Male
22095,R_3IadbKfwiZYudDn,AI06,1,1,3.4775,0,1,3,4,74,4,5,Male
22096,R_3IadbKfwiZYudDn,AI07,1,1,4.078,0,1,3,4,74,4,5,Male
22097,R_3IadbKfwiZYudDn,AI08,1,1,5.168,0,1,3,4,74,4,5,Male
22098,R_3IadbKfwiZYudDn,AI09,1,1,4.4245,0,1,3,4,74,4,5,Male
22099,R_3IadbKfwiZYudDn,AI10,1,1,5.5935,0,1,3,4,74,4,5,Male
22100,R_1dKOpauA5XRvweM,Hum01,0,1,4.417,0,1,2,2,75,4,2,Female
22101,R_1dKOpauA5XRvweM,Hum02,0,3,6.9365,2,1,2,2,75,4,2,Female
22102,R_1dKOpauA5XRvweM,Hum03,0,1,3.4385,0,1,2,2,75,4,2,Female
22103,R_1dKOpauA5XRvweM,Hum04,0,3,23.85,0,1,2,2,75,4,2,Female
22104,R_1dKOpauA5XRvweM,Hum05,0,1,3.78,0,1,2,2,75,4,2,Female
22105,R_1dKOpauA5XRvweM,Hum06,0,4,6.576,0,1,2,2,75,4,2,Female
22106,R_1dKOpauA5XRvweM,Hum07,0,1,5.4055,0,1,2,2,75,4,2,Female
22107,R_1dKOpauA5XRvweM,Hum08,0,3,6.299,0,1,2,2,75,4,2,Female
22108,R_1dKOpauA5XRvweM,Hum09,0,3,6.0005,0,1,2,2,75,4,2,Female
22109,R_1dKOpauA5XRvweM,Hum10,0,1,8.682,0,1,2,2,75,4,2,Female
22110,R_1dKOpauA5XRvweM,AI01,1,2,3.6945,0,1,2,2,75,4,2,Female
22111,R_1dKOpauA5XRvweM,AI02,1,1,3.433,0,1,2,2,75,4,2,Female
22112,R_1dKOpauA5XRvweM,AI03,1,3,5.176,0,1,2,2,75,4,2,Female
22113,R_1dKOpauA5XRvweM,AI04,1,3,3.6,2,1,2,2,75,4,2,Female
22114,R_1dKOpauA5XRvweM,AI05,1,3,6.118,2,1,2,2,75,4,2,Female
22115,R_1dKOpauA5XRvweM,AI06,1,1,3.6635,0,1,2,2,75,4,2,Female
22116,R_1dKOpauA5XRvweM,AI07,1,1,4.8,0,1,2,2,75,4,2,Female
22117,R_1dKOpauA5XRvweM,AI08,1,2,7.8885,0,1,2,2,75,4,2,Female
22118,R_1dKOpauA5XRvweM,AI09,1,1,4.441,0,1,2,2,75,4,2,Female
22119,R_1dKOpauA5XRvweM,AI10,1,3,4.105,2,1,2,2,75,4,2,Female
22120,R_2OU2Ar9jBByLO1a,Hum01,0,1,7.963,0,1,3,3,40,2,2,Female
22121,R_2OU2Ar9jBByLO1a,Hum02,0,1,14.5075,0,1,3,3,40,2,2,Female
22122,R_2OU2Ar9jBByLO1a,Hum03,0,2,7.4655,0,1,3,3,40,2,2,Female
22123,R_2OU2Ar9jBByLO1a,Hum04,0,3,7.93,2,1,3,3,40,2,2,Female
22124,R_2OU2Ar9jBByLO1a,Hum05,0,3,6.1225,2,1,3,3,40,2,2,Female
22125,R_2OU2Ar9jBByLO1a,Hum06,0,1,5.108,0,1,3,3,40,2,2,Female
22126,R_2OU2Ar9jBByLO1a,Hum07,0,1,18.8195,0,1,3,3,40,2,2,Female
