,ResponseId,Statement,fake_news_generation_source,PerceivedVeracity,Time_to_respond,WillingnessToShare,VaccinationStatus,SocialOrientation,EconomicOrientation,PoliticalOrientation,Concern,NewsConsumption,CRT,Age,Gender,Religiosity,Income,Fluency,EducationYears,Ethnicity,StatementSequence,EthnicityBinary,GenderBinary,fall_for_fake_news,statement_source
14222,R_C8Gb2jEd8boJp7P,Hum03,0,3,3.5705,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,10,1,0,1,0
14223,R_C8Gb2jEd8boJp7P,Hum04,0,2,5.7255,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,18,1,0,1,0
14224,R_C8Gb2jEd8boJp7P,Hum05,0,0,6.1785,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,12,1,0,0,1
14225,R_C8Gb2jEd8boJp7P,Hum06,0,4,5.4215,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,2,1,0,1,1
14226,R_C8Gb2jEd8boJp7P,Hum07,0,3,8.0095,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,1,1,0,1,2
14227,R_C8Gb2jEd8boJp7P,Hum08,0,2,3.4095,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,17,1,0,1,2
14228,R_C8Gb2jEd8boJp7P,Hum09,0,2,3.997,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,16,1,0,1,2
14229,R_C8Gb2jEd8boJp7P,Hum10,0,0,7.1485,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,0,1,0,0,2
14230,R_C8Gb2jEd8boJp7P,AI01,1,3,3.944,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,7,1,0,1,3
14231,R_C8Gb2jEd8boJp7P,AI02,1,4,3.43,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,15,1,0,1,3
14232,R_C8Gb2jEd8boJp7P,AI03,1,0,6.5925,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,8,1,0,0,3
14233,R_C8Gb2jEd8boJp7P,AI04,1,0,3.8735,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,11,1,0,0,3
14234,R_C8Gb2jEd8boJp7P,AI05,1,0,4.288,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,9,1,0,0,3
14235,R_C8Gb2jEd8boJp7P,AI06,1,3,4.619,-1,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,3,1,0,1,3
14236,R_C8Gb2jEd8boJp7P,AI07,1,0,3.1235,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,5,1,0,0,3
14237,R_C8Gb2jEd8boJp7P,AI08,1,0,7.08,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,6,1,0,0,3
14238,R_C8Gb2jEd8boJp7P,AI09,1,0,4.015,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,14,1,0,0,3
14239,R_C8Gb2jEd8boJp7P,AI10,1,0,3.605,0,1,4,4,2,0,1,3,64,Male,0,2,0,20,0,19,1,0,0,3
14240,R_3hg70h05bTs3ozU,Hum01,0,0,4.096,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,4,1,-1,0,0
14241,R_3hg70h05bTs3ozU,Hum02,0,0,3.6005,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,8,1,-1,0,0
14242,R_3hg70h05bTs3ozU,Hum03,0,0,2.618,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,12,1,-1,0,0
14243,R_3hg70h05bTs3ozU,Hum04,0,2,10.173,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,1,1,-1,1,0
14244,R_3hg70h05bTs3ozU,Hum05,0,0,2.9505,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,5,1,-1,0,1
14245,R_3hg70h05bTs3ozU,Hum06,0,0,3.6505,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,10,1,-1,0,1
14246,R_3hg70h05bTs3ozU,Hum07,0,1,6.4645,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,9,1,-1,0,2
14247,R_3hg70h05bTs3ozU,Hum08,0,4,8.823,-1,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,2,1,-1,1,2
14248,R_3hg70h05bTs3ozU,Hum09,0,0,3.308,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,14,1,-1,0,2
14249,R_3hg70h05bTs3ozU,Hum10,0,1,5.1425,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,13,1,-1,0,2
14250,R_3hg70h05bTs3ozU,AI01,1,0,2.861,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,18,1,-1,0,3
14251,R_3hg70h05bTs3ozU,AI02,1,0,2.4605,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,7,1,-1,0,3
14252,R_3hg70h05bTs3ozU,AI03,1,0,2.814,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,11,1,-1,0,3
14253,R_3hg70h05bTs3ozU,AI04,1,0,3.404,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,15,1,-1,0,3
14254,R_3hg70h05bTs3ozU,AI05,1,0,2.986,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,16,1,-1,0,3
14255,R_3hg70h05bTs3ozU,AI06,1,0,2.39,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,6,1,-1,0,3
14256,R_3hg70h05bTs3ozU,AI07,1,0,2.483,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,19,1,-1,0,3
14257,R_3hg70h05bTs3ozU,AI08,1,0,5.9925,1,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,0,1,-1,0,3
14258,R_3hg70h05bTs3ozU,AI09,1,0,4.188,0,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,17,1,-1,0,3
14259,R_3hg70h05bTs3ozU,AI10,1,0,4.508,1,1,0,0,0,84,3,4,19,Transgender Male,1,0,0,12,0,3,1,-1,0,3
14260,R_7QavpkDXyImrEVb,Hum01,0,0,6.3905,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,16,1,0,0,0
14261,R_7QavpkDXyImrEVb,Hum02,0,1,8.277,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,5,1,0,0,0
14262,R_7QavpkDXyImrEVb,Hum03,0,2,5.0715,-1,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,14,1,0,1,0
14263,R_7QavpkDXyImrEVb,Hum04,0,2,5.7645,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,1,1,0,1,0
14264,R_7QavpkDXyImrEVb,Hum05,0,0,5.3045,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,2,1,0,0,1
14265,R_7QavpkDXyImrEVb,Hum06,0,2,7.3935,-1,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,17,1,0,1,1
14266,R_7QavpkDXyImrEVb,Hum07,0,0,11.1915,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,0,1,0,0,2
14267,R_7QavpkDXyImrEVb,Hum08,0,3,6.2855,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,18,1,0,1,2
14268,R_7QavpkDXyImrEVb,Hum09,0,2,5.6045,-1,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,10,1,0,1,2
14269,R_7QavpkDXyImrEVb,Hum10,0,1,8.804,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,6,1,0,0,2
14270,R_7QavpkDXyImrEVb,AI01,1,2,4.823,1,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,9,1,0,1,3
14271,R_7QavpkDXyImrEVb,AI02,1,2,8.16,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,3,1,0,1,3
14272,R_7QavpkDXyImrEVb,AI03,1,1,5.61,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,15,1,0,0,3
14273,R_7QavpkDXyImrEVb,AI04,1,0,5.336,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,19,1,0,0,3
14274,R_7QavpkDXyImrEVb,AI05,1,0,4.63,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,11,1,0,0,3
14275,R_7QavpkDXyImrEVb,AI06,1,2,5.122,-1,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,7,1,0,1,3
14276,R_7QavpkDXyImrEVb,AI07,1,1,5.606,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,8,1,0,0,3
14277,R_7QavpkDXyImrEVb,AI08,1,2,10.442,-1,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,13,1,0,1,3
14278,R_7QavpkDXyImrEVb,AI09,1,0,5.4325,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,12,1,0,0,3
14279,R_7QavpkDXyImrEVb,AI10,1,2,8.489,0,1,4,4,2,41,2,2,56,Male,0,1,0,14,0,4,1,0,1,3
14280,R_1nOtUrNT31Rtt1P,Hum01,0,0,18.2485,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,14,1,0,0,0
14281,R_1nOtUrNT31Rtt1P,Hum02,0,2,38.248,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,0,1,0,1,0
14282,R_1nOtUrNT31Rtt1P,Hum03,0,0,28.3555,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,9,1,0,0,0
14283,R_1nOtUrNT31Rtt1P,Hum04,0,2,18.81,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,12,1,0,1,0
14284,R_1nOtUrNT31Rtt1P,Hum05,0,0,17.776,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,4,1,0,0,1
14285,R_1nOtUrNT31Rtt1P,Hum06,0,0,38.943,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,1,1,0,0,1
14286,R_1nOtUrNT31Rtt1P,Hum07,0,3,25.418,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,10,1,0,1,2
14287,R_1nOtUrNT31Rtt1P,Hum08,0,2,22.61,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,16,1,0,1,2
14288,R_1nOtUrNT31Rtt1P,Hum09,0,0,44.053,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,2,1,0,0,2
14289,R_1nOtUrNT31Rtt1P,Hum10,0,3,29.2545,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,7,1,0,1,2
14290,R_1nOtUrNT31Rtt1P,AI01,1,0,15.453,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,3,1,0,0,3
14291,R_1nOtUrNT31Rtt1P,AI02,1,2,18.673,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,19,1,0,1,3
14292,R_1nOtUrNT31Rtt1P,AI03,1,0,13.5305,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,18,1,0,0,3
14293,R_1nOtUrNT31Rtt1P,AI04,1,1,25.242,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,13,1,0,0,3
14294,R_1nOtUrNT31Rtt1P,AI05,1,0,21.3305,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,11,1,0,0,3
14295,R_1nOtUrNT31Rtt1P,AI06,1,0,10.2245,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,17,1,0,0,3
14296,R_1nOtUrNT31Rtt1P,AI07,1,0,13.088,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,5,1,0,0,3
14297,R_1nOtUrNT31Rtt1P,AI08,1,1,18.3335,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,6,1,0,0,3
14298,R_1nOtUrNT31Rtt1P,AI09,1,0,13.361,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,8,1,0,0,3
14299,R_1nOtUrNT31Rtt1P,AI10,1,0,8.3475,0,1,2,3,2,67,1,3,60,Male,1,1,0,13,0,15,1,0,0,3
14300,R_3G9g0Ab7l8X5bTz,Hum01,0,0,6.9985,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,9,0,0,0,0
14301,R_3G9g0Ab7l8X5bTz,Hum02,0,3,11.2125,-1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,8,0,0,1,0
14302,R_3G9g0Ab7l8X5bTz,Hum03,0,1,9.742,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,7,0,0,0,0
14303,R_3G9g0Ab7l8X5bTz,Hum04,0,2,10.5025,-1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,5,0,0,1,0
14304,R_3G9g0Ab7l8X5bTz,Hum05,0,3,7.0385,-1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,3,0,0,1,1
14305,R_3G9g0Ab7l8X5bTz,Hum06,0,2,12.16,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,10,0,0,1,1
14306,R_3G9g0Ab7l8X5bTz,Hum07,0,2,8.7825,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,4,0,0,1,2
14307,R_3G9g0Ab7l8X5bTz,Hum08,0,2,10.4345,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,0,0,0,1,2
14308,R_3G9g0Ab7l8X5bTz,Hum09,0,2,9.859,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,2,0,0,1,2
14309,R_3G9g0Ab7l8X5bTz,Hum10,0,3,10.7865,1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,12,0,0,1,2
14310,R_3G9g0Ab7l8X5bTz,AI01,1,2,8.2165,-1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,18,0,0,1,3
14311,R_3G9g0Ab7l8X5bTz,AI02,1,2,12.2505,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,1,0,0,1,3
14312,R_3G9g0Ab7l8X5bTz,AI03,1,3,15.5215,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,17,0,0,1,3
14313,R_3G9g0Ab7l8X5bTz,AI04,1,2,8.5085,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,19,0,0,1,3
14314,R_3G9g0Ab7l8X5bTz,AI05,1,3,8.7955,1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,6,0,0,1,3
14315,R_3G9g0Ab7l8X5bTz,AI06,1,1,6.067,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,13,0,0,0,3
14316,R_3G9g0Ab7l8X5bTz,AI07,1,3,8.2995,1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,16,0,0,1,3
14317,R_3G9g0Ab7l8X5bTz,AI08,1,4,6.854,1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,14,0,0,1,3
14318,R_3G9g0Ab7l8X5bTz,AI09,1,2,12.3745,-1,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,11,0,0,1,3
14319,R_3G9g0Ab7l8X5bTz,AI10,1,2,6.315,0,1,3,2,1,8,2,0,51,Male,0,1,0,13,2,15,0,0,1,3
14320,R_UXydek0MorDItCF,Hum01,0,0,6.048,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,16,1,0,0,0
14321,R_UXydek0MorDItCF,Hum02,0,2,10.299,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,14,1,0,1,0
14322,R_UXydek0MorDItCF,Hum03,0,0,6.5905,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,5,1,0,0,0
14323,R_UXydek0MorDItCF,Hum04,0,2,6.0085,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,17,1,0,1,0
14324,R_UXydek0MorDItCF,Hum05,0,2,9.309,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,2,1,0,1,1
14325,R_UXydek0MorDItCF,Hum06,0,0,5.986,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,19,1,0,0,1
14326,R_UXydek0MorDItCF,Hum07,0,2,9.9495,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,12,1,0,1,2
14327,R_UXydek0MorDItCF,Hum08,0,3,10.0575,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,7,1,0,1,2
14328,R_UXydek0MorDItCF,Hum09,0,0,9.6785,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,1,1,0,0,2
14329,R_UXydek0MorDItCF,Hum10,0,0,8.1385,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,11,1,0,0,2
14330,R_UXydek0MorDItCF,AI01,1,1,8.957,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,4,1,0,0,3
14331,R_UXydek0MorDItCF,AI02,1,3,8.035,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,6,1,0,1,3
14332,R_UXydek0MorDItCF,AI03,1,0,5.75,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,18,1,0,0,3
14333,R_UXydek0MorDItCF,AI04,1,0,5.3195,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,10,1,0,0,3
14334,R_UXydek0MorDItCF,AI05,1,0,6.818,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,9,1,0,0,3
14335,R_UXydek0MorDItCF,AI06,1,0,7.05,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,3,1,0,0,3
14336,R_UXydek0MorDItCF,AI07,1,2,6.344,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,15,1,0,1,3
14337,R_UXydek0MorDItCF,AI08,1,0,6.678,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,13,1,0,0,3
14338,R_UXydek0MorDItCF,AI09,1,0,34.8505,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,0,1,0,0,3
14339,R_UXydek0MorDItCF,AI10,1,4,5.7695,-1,1,2,2,1,98,4,1,80,Male,0,1,0,12,0,8,1,0,1,3
14340,R_tRsan2joIsZlZg5,Hum01,0,0,4.046,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,19,1,1,0,0
14341,R_tRsan2joIsZlZg5,Hum02,0,1,10.8885,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,17,1,1,0,0
14342,R_tRsan2joIsZlZg5,Hum03,0,2,6.1295,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,12,1,1,1,0
14343,R_tRsan2joIsZlZg5,Hum04,0,1,6.1195,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,3,1,1,0,0
14344,R_tRsan2joIsZlZg5,Hum05,0,0,4.629,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,9,1,1,0,1
14345,R_tRsan2joIsZlZg5,Hum06,0,1,164.711,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,1,1,1,0,1
14346,R_tRsan2joIsZlZg5,Hum07,0,1,15.2055,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,6,1,1,0,2
14347,R_tRsan2joIsZlZg5,Hum08,0,1,42.2075,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,11,1,1,0,2
14348,R_tRsan2joIsZlZg5,Hum09,0,1,6.085,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,5,1,1,0,2
14349,R_tRsan2joIsZlZg5,Hum10,0,1,5.915,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,16,1,1,0,2
14350,R_tRsan2joIsZlZg5,AI01,1,0,11.757,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,10,1,1,0,3
14351,R_tRsan2joIsZlZg5,AI02,1,3,15.5305,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,8,1,1,1,3
14352,R_tRsan2joIsZlZg5,AI03,1,1,5.035,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,4,1,1,0,3
14353,R_tRsan2joIsZlZg5,AI04,1,1,4.6255,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,7,1,1,0,3
14354,R_tRsan2joIsZlZg5,AI05,1,0,3.957,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,13,1,1,0,3
14355,R_tRsan2joIsZlZg5,AI06,1,1,3.8465,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,2,1,1,0,3
14356,R_tRsan2joIsZlZg5,AI07,1,0,3.868,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,14,1,1,0,3
14357,R_tRsan2joIsZlZg5,AI08,1,1,6.332,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,15,1,1,0,3
14358,R_tRsan2joIsZlZg5,AI09,1,0,4.6085,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,18,1,1,0,3
14359,R_tRsan2joIsZlZg5,AI10,1,1,8.0455,0,0,2,2,1,20,2,1,45,Female,1,2,0,16,0,0,1,1,0,3
14360,R_A6vM3q2HPFf9u9j,Hum01,0,1,5.0435,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,13,0,0,0,0
14361,R_A6vM3q2HPFf9u9j,Hum02,0,3,13.049,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,10,0,0,1,0
14362,R_A6vM3q2HPFf9u9j,Hum03,0,1,35.0835,1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,0,0,0,0,0
14363,R_A6vM3q2HPFf9u9j,Hum04,0,2,13.947,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,3,0,0,1,0
14364,R_A6vM3q2HPFf9u9j,Hum05,0,1,6.2385,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,16,0,0,0,1
14365,R_A6vM3q2HPFf9u9j,Hum06,0,2,9.496,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,5,0,0,1,1
14366,R_A6vM3q2HPFf9u9j,Hum07,0,2,27.37,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,15,0,0,1,2
14367,R_A6vM3q2HPFf9u9j,Hum08,0,3,7.373,1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,12,0,0,1,2
14368,R_A6vM3q2HPFf9u9j,Hum09,0,1,23.5245,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,17,0,0,0,2
14369,R_A6vM3q2HPFf9u9j,Hum10,0,3,29.334,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,6,0,0,1,2
14370,R_A6vM3q2HPFf9u9j,AI01,1,3,17.4945,1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,4,0,0,1,3
14371,R_A6vM3q2HPFf9u9j,AI02,1,2,21.7225,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,11,0,0,1,3
14372,R_A6vM3q2HPFf9u9j,AI03,1,1,13.8375,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,8,0,0,0,3
14373,R_A6vM3q2HPFf9u9j,AI04,1,1,6.626,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,9,0,0,0,3
14374,R_A6vM3q2HPFf9u9j,AI05,1,1,7.8985,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,7,0,0,0,3
14375,R_A6vM3q2HPFf9u9j,AI06,1,1,4.8685,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,18,0,0,0,3
14376,R_A6vM3q2HPFf9u9j,AI07,1,2,6.3755,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,14,0,0,1,3
14377,R_A6vM3q2HPFf9u9j,AI08,1,1,5.4,0,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,19,0,0,0,3
14378,R_A6vM3q2HPFf9u9j,AI09,1,3,6.0885,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,1,0,0,1,3
14379,R_A6vM3q2HPFf9u9j,AI10,1,3,7.4705,-1,1,0,0,0,76,3,0,63,Male,0,1,0,15,2,2,0,0,1,3
14380,R_3EnJjS8SlE9sFXY,Hum01,0,0,4.6545,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,6,1,1,0,0
14381,R_3EnJjS8SlE9sFXY,Hum02,0,1,5.0935,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,12,1,1,0,0
14382,R_3EnJjS8SlE9sFXY,Hum03,0,3,4.677,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,7,1,1,1,0
14383,R_3EnJjS8SlE9sFXY,Hum04,0,2,3.4135,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,9,1,1,1,0
14384,R_3EnJjS8SlE9sFXY,Hum05,0,0,5.1105,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,18,1,1,0,1
14385,R_3EnJjS8SlE9sFXY,Hum06,0,1,5.5465,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,19,1,1,0,1
14386,R_3EnJjS8SlE9sFXY,Hum07,0,3,10.398,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,17,1,1,1,2
14387,R_3EnJjS8SlE9sFXY,Hum08,0,2,476.2945,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,3,1,1,1,2
14388,R_3EnJjS8SlE9sFXY,Hum09,0,0,42.1115,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,2,1,1,0,2
14389,R_3EnJjS8SlE9sFXY,Hum10,0,2,252.359,1,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,1,1,1,1,2
14390,R_3EnJjS8SlE9sFXY,AI01,1,1,4.9245,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,14,1,1,0,3
14391,R_3EnJjS8SlE9sFXY,AI02,1,1,4.127,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,11,1,1,0,3
14392,R_3EnJjS8SlE9sFXY,AI03,1,0,134.704,1,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,0,1,1,0,3
14393,R_3EnJjS8SlE9sFXY,AI04,1,1,14.6715,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,16,1,1,0,3
14394,R_3EnJjS8SlE9sFXY,AI05,1,1,6.749,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,13,1,1,0,3
14395,R_3EnJjS8SlE9sFXY,AI06,1,3,3.622,1,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,8,1,1,1,3
14396,R_3EnJjS8SlE9sFXY,AI07,1,1,179.7045,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,4,1,1,0,3
14397,R_3EnJjS8SlE9sFXY,AI08,1,3,6.816,1,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,10,1,1,1,3
14398,R_3EnJjS8SlE9sFXY,AI09,1,1,5.3715,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,5,1,1,0,3
14399,R_3EnJjS8SlE9sFXY,AI10,1,3,5.199,0,1,2,2,1,60,3,0,42,Female,0,1,0,13,0,15,1,1,1,3
14400,R_21EDdc0lnoha5sK,Hum01,0,2,5.199,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,9,1,0,1,0
14401,R_21EDdc0lnoha5sK,Hum02,0,2,7.034,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,19,1,0,1,0
14402,R_21EDdc0lnoha5sK,Hum03,0,2,5.331,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,5,1,0,1,0
14403,R_21EDdc0lnoha5sK,Hum04,0,2,4.996,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,7,1,0,1,0
14404,R_21EDdc0lnoha5sK,Hum05,0,2,4.724,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,6,1,0,1,1
14405,R_21EDdc0lnoha5sK,Hum06,0,2,4.7605,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,16,1,0,1,1
14406,R_21EDdc0lnoha5sK,Hum07,0,2,6.384,0,1,3,3,2,0,0,0,59,Male,0,2,0,12,0,14,1,0,1,2
